data_estimativa;data_pagamento;base_de_calculo;perc_transmitido;'finalidade_construcao';'logradouro';n_endereco;'n_unidade';'complemento_endereco';'bairro';cep;area_total_terreno;area_constr_total;area_constr_privativa;ano_construcao;'n_matricula_reg_imoveis';'n_zona_reg_imoveis';'situacao'
2024/07/16 00:00:00;;212000.00;100.00;'APARTAMENTO';'Avenida PROF OSCAR PEREIRA';1220;'516';;'SANTO ANTONIO';90640070;0.00;60.41;52.70;1976;'14644';'2';'Impressa'
2024/07/16 00:00:00;2024/07/18 00:00:00;488000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua DUQUE DE CAXIAS';750;'36';;'CENTRO HISTORIC';90010282;0.00;29.46;12.00;1994;'111008';'1';'Impressa'
2024/07/16 00:00:00;2024/07/18 00:00:00;;100.00;'APARTAMENTO';'Rua DUQUE DE CAXIAS';750;'703';;'CENTRO HISTORIC';90010282;0.00;78.74;59.27;1994;'110958';'1';'Impressa'
2024/07/22 00:00:00;2024/07/25 00:00:00;600000.00;100.00;'RESIDENCIA ISOLADA';'Rua RUY RODRIGO BRASILEIRO DE AZAMBUJA';110;'1';;'CHAPEU DO SOL';91787207;2094.12;30.00;30.00;2018;'226948';'3';'Impressa'
2024/07/22 00:00:00;2024/07/25 00:00:00;;100.00;'RESIDENCIA ISOLADA';'Rua RUY RODRIGO BRASILEIRO DE AZAMBUJA';110;'2';;'CHAPEU DO SOL';91787207;2094.12;30.00;30.00;;'226948';'3';'Impressa'
2024/07/22 00:00:00;2024/07/25 00:00:00;;100.00;'RESIDENCIA ISOLADA';'Rua RUY RODRIGO BRASILEIRO DE AZAMBUJA';110;'3';;'CHAPEU DO SOL';91787207;2094.12;70.00;70.00;;'226948';'3';'Impressa'
2024/07/16 00:00:00;;135000.00;100.00;'APARTAMENTO';'Estrada JOAO DE OLIVEIRA REMIAO';6700;'507';'BLOCO 1';'LOMBA PINHEIRO';91550000;0.00;48.73;39.03;2009;'132344';'3';'Impressa'
2024/07/16 00:00:00;;192062.05;100.00;'APARTAMENTO';'Rua TOME ANTONIO DE SOUZA';100;'503';'MORADA DO CAMPO - BLOCO 17';'CAMPO NOVO';91750170;0.00;65.44;41.20;;'218192';'3';'Impressa'
2024/07/17 00:00:00;2024/07/24 00:00:00;500000.00;100.00;'APARTAMENTO';'Rua CARLOS HUBER';173;'514';'APARTAMENTO Nº 514';'TRES FIGUEIRAS';91330150;0.00;53.57;21.02;2024;'203220';'4';'Impressa'
2024/07/16 00:00:00;;190407.38;100.00;'APARTAMENTO';'Rua TOME ANTONIO DE SOUZA';100;'204';'MORADA DO CAMPO - BLOCO 16';'CAMPO NOVO';91750170;0.00;76.64;41.20;;'218161';'3';'Impressa'
2024/07/17 00:00:00;2024/07/25 00:00:00;490000.00;100.00;'APARTAMENTO';'Rua CARLOS HUBER';173;'414';'APARTAMENTO Nº 414';'TRES FIGUEIRAS';91330150;0.00;53.37;21.02;2024;'203192';'4';'Impressa'
2024/07/16 00:00:00;;188368.66;100.00;'APARTAMENTO';'Rua TOME ANTONIO DE SOUZA';100;'503';'MORADA DO CAMPO - BLOCO 23';'CAMPO NOVO';91750170;0.00;65.44;41.20;;'218312';'3';'Impressa'
2024/07/16 00:00:00;2024/07/22 00:00:00;350000.00;100.00;'APARTAMENTO';'Avenida DES ANDRE DA ROCHA';291;'71';;'CENTRO HISTORIC';90050161;0.00;100.35;86.52;1951;'20035';'2';'Impressa'
2024/07/16 00:00:00;;183723.53;100.00;'APARTAMENTO';'Rua TOME ANTONIO DE SOUZA';100;'503';'MORADA DO CAMPO - BLOCO 19';'CAMPO NOVO';91750170;0.00;65.44;41.20;;'218232';'3';'Impressa'
2024/07/16 00:00:00;;175837.00;100.00;'APARTAMENTO';'Rua TOME ANTONIO DE SOUZA';100;'104';'MORADA DO CAMPO - BLOCO 07';'CAMPO NOVO';91750170;0.00;65.44;41.20;;'217977';'3';'Impressa'
2024/07/16 00:00:00;;183326.71;100.00;'APARTAMENTO';'Rua TOME ANTONIO DE SOUZA';100;'102';'MORADA DO CAMPO - BLOCO 19';'CAMPO NOVO';91750170;0.00;65.44;41.20;;'218215';'3';'Impressa'
2024/07/16 00:00:00;2024/07/22 00:00:00;166000.00;100.00;'APARTAMENTO';'Avenida PLINIO BRASIL MILANO';2221;'103';'AP 103, BLOCO B8 NO PRIMEIRO PAVIMENTO';'PASSO DA AREIA';90520002;0.00;36.56;33.88;1970;'115385';'4';'Impressa'
2024/07/16 00:00:00;2024/07/17 00:00:00;170000.00;100.00;'APARTAMENTO';'Rua PROF JOABER PEREIRA';50;'301';;'SARANDI';91130270;0.00;61.45;52.15;1996;'6947';'6';'Impressa'
2024/07/16 00:00:00;2024/07/17 00:00:00;30000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua PROF JOABER PEREIRA';50;'53';;'SARANDI';91130270;0.00;10.77;10.58;1996;'6971';'6';'Impressa'
2024/07/18 00:00:00;;209900.00;100.00;'APARTAMENTO';'Avenida DA  CAVALHADA';3075;'301';'APARTAMENTO 301 CONJUNTO RESIDENCIAL TORRES DO SUL';'CAVALHADA';91740001;0.00;72.89;58.02;1990;'71140';'3';'Reestimada'
2024/07/19 00:00:00;2024/07/22 00:00:00;100000.00;100.00;'TERRENO';'Rua ELVIRA DENDENA';688;'688';;'HIPICA';91787193;136.25;25.00;25.00;;'88279';'3';'Retificada'
2024/07/16 00:00:00;;171440.99;100.00;'APARTAMENTO';'Rua TOME ANTONIO DE SOUZA';100;'104';'MORADA DO CAMPO - BLOCO 18';'CAMPO NOVO';91750170;0.00;65.44;41.20;;'218197';'3';'Impressa'
2024/07/17 00:00:00;;210000.00;100.00;'RESIDENCIA PADRONIZADA COND HORIZ ABERTO C/ ÁREA USO COMUM';'Rua LUIS LEDERMAN';581;'3';;'MORRO SANTANA';91450080;5700.00;94.68;94.68;1983;'47952';'3';'Impressa'
2024/07/17 00:00:00;;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL DESCOBERTO';'Rua LUIS LEDERMAN';581;'36';;'MORRO SANTANA';91450080;5700.00;12.43;12.43;1983;'47928';'3';'Impressa'
2024/07/16 00:00:00;2024/07/17 00:00:00;380000.00;100.00;'RESIDENCIA ISOLADA';'Rua TOMAZ EDISON';358;;;'SANTO ANTONIO';90640100;521.00;270.66;270.66;1999;'87384';'2';'Impressa'
2024/07/16 00:00:00;2024/09/19 00:00:00;720000.00;100.00;'RESIDENCIA ISOLADA';'Avenida LAGEADO';51;;;'PETROPOLIS';90460110;174.24;172.00;172.00;1981;'33906';'2';'Impressa'
2024/07/17 00:00:00;2024/09/19 00:00:00;305000.00;100.00;'APARTAMENTO';'Rua PROF GASTAO DIAS DE CASTRO';15;'201';;'JARDIM DO SALSO';91410010;0.00;106.03;58.82;1998;'94116';'3';'Impressa'
2024/07/17 00:00:00;2024/09/19 00:00:00;225000.00;100.00;'APARTAMENTO';'Rua PROF GASTAO DIAS DE CASTRO';15;'203';;'JARDIM DO SALSO';91410010;0.00;77.98;43.26;1998;'94118';'3';'Impressa'
2024/07/16 00:00:00;;254800.00;100.00;'APARTAMENTO';'Avenida BENTO GONCALVES';9343;'401';'TORRE 12 - BOX 231';'LOMBA PINHEIRO';90650002;0.00;77.30;44.69;;'224900';'3';'Impressa'
2024/07/16 00:00:00;2024/07/17 00:00:00;410000.00;100.00;'APARTAMENTO';'Rua ALMIRANTE BARROSO';720;'408';;'FLORESTA';90220021;0.00;86.02;55.96;2017;'194323';'1';'Impressa'
2024/07/17 00:00:00;2024/09/19 00:00:00;225000.00;100.00;'APARTAMENTO';'Rua PROF GASTAO DIAS DE CASTRO';15;'303';;'JARDIM DO SALSO';91410010;0.00;77.98;43.26;1998;'94122';'3';'Impressa'
2024/07/16 00:00:00;;620000.00;100.00;'APARTAMENTO DE COBERTURA';'Rua MARCELO GAMA';1309;'401';;'AUXILIADORA';90540040;0.00;204.98;134.01;1981;'43744';'1';'Impressa'
2024/07/16 00:00:00;2024/07/18 00:00:00;578500.00;100.00;'APARTAMENTO';'Rua RAMIRO BARCELOS';1774;'301';;'RIO BRANCO';90035000;0.00;113.03;100.94;1971;'74521';'1';'Impressa'
2024/07/16 00:00:00;;199900.00;100.00;'APARTAMENTO';'Avenida BENTO GONCALVES';9343;'302';'TORRE 8 - BOX 70';'LOMBA PINHEIRO';90650002;0.00;60.95;33.64;;'224796';'3';'Impressa'
2024/07/18 00:00:00;2024/07/29 00:00:00;475000.00;100.00;'APARTAMENTO';'Rua PEDRO PIERETTI';26;'302';;'JARDIM BOTANICO';90690250;0.00;130.43;74.60;2017;'151132';'2';'Impressa'
2024/07/16 00:00:00;2024/07/17 00:00:00;40000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua ALMIRANTE BARROSO';720;'6';;'FLORESTA';90220021;0.00;13.42;10.58;2017;'194356';'1';'Impressa'
2024/07/16 00:00:00;;56400.00;25.00;'APARTAMENTO';'Rua DR CAMPOS VELHO';525;'501';;'CRISTAL';90820001;0.00;116.10;69.35;1982;'39685';'3';'Impressa'
2024/07/16 00:00:00;;200000.00;25.00;'APARTAMENTO';'Rua VISCONDE DO HERVAL';472;'1103';;'MENINO DEUS';90130151;0.00;176.75;110.16;2000;'15982';'5';'Impressa'
2024/07/16 00:00:00;;8750.00;25.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua DR CAMPOS VELHO';521;'21';;'CRISTAL';90820001;0.00;16.05;12.00;1982;'39760';'3';'Impressa'
2024/07/16 00:00:00;;12500.00;25.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua VISCONDE DO HERVAL';472;'22';;'MENINO DEUS';90130151;0.00;13.94;10.58;2000;'16009';'5';'Impressa'
2024/07/16 00:00:00;2024/07/17 00:00:00;700000.00;100.00;'APARTAMENTO DE COBERTURA';'Rua OTAVIO DUTRA';31;'401';;'SANTA TEREZA';90810230;0.00;186.30;152.80;1974;'41587';'2';'Impressa'
2024/07/16 00:00:00;2024/07/17 00:00:00;60000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua OTAVIO DUTRA';31;'02';;'SANTA TEREZA';90810230;0.00;38.92;31.92;;'59410';'5';'Impressa'
2024/07/16 00:00:00;;12500.00;25.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua VISCONDE DO HERVAL';472;'14';;'MENINO DEUS';90130151;0.00;9.38;5.74;2000;'16072';'5';'Impressa'
2024/07/16 00:00:00;2024/07/19 00:00:00;472593.40;100.00;'SALA COMERCIAL';'Avenida SENADOR TARSO DUTRA';565;'1007';;'PETROPOLIS';90690140;0.00;95.50;49.57;2016;'140538';'2';'Impressa'
2024/07/16 00:00:00;;85000.00;100.00;'APARTAMENTO';'Rua DOS ANDRADAS';943;'1508';;'CENTRO HISTORIC';90020000;0.00;40.01;30.48;1966;'99362';'1';'Impressa'
2024/07/17 00:00:00;;460000.00;100.00;'APARTAMENTO';'Rua FREI GERMANO';138;'1604';;'PARTENON';91530060;0.00;126.01;74.51;2023;'189036';'3';'Impressa'
2024/07/16 00:00:00;2024/07/19 00:00:00;350000.00;100.00;'RESIDENCIA ISOLADA';'Avenida CARLOS MAXIMILIANO FAYET';820;;;'HIPICA';91787860;161.21;60.63;60.63;2011;'124560';'3';'Impressa'
2024/07/16 00:00:00;2024/07/17 00:00:00;135000.00;100.00;'APARTAMENTO';'Rua MARIANTE';1048;'202';;'RIO BRANCO';90430181;0.00;48.10;33.78;1979;'32227';'1';'Impressa'
2024/07/16 00:00:00;2024/07/19 00:00:00;458006.60;100.00;'SALA COMERCIAL';'Avenida SENADOR TARSO DUTRA';565;'1008';;'PETROPOLIS';90690140;0.00;92.16;48.04;2016;'140555';'2';'Impressa'
2024/07/17 00:00:00;;40000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua FREI GERMANO';138;'47';;'PARTENON';91530060;0.00;12.40;10.58;2023;'189086';'3';'Impressa'
2024/07/16 00:00:00;2024/07/18 00:00:00;178000.00;100.00;'APARTAMENTO';'Rua GUILHERME ALVES';1400;'206';'AP 206';'PARTENON';90680001;0.00;45.44;39.76;1979;'32279';'2';'Impressa'
2024/07/16 00:00:00;2024/08/01 00:00:00;355000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua CEL BORDINI';868;'15';;'MONT SERRAT';90440002;0.00;24.64;10.58;2000;'127969';'1';'Impressa'
2024/07/16 00:00:00;2024/08/01 00:00:00;;100.00;'APARTAMENTO';'Rua CEL BORDINI';868;'303';;'MONT SERRAT';90440002;0.00;63.54;48.28;2000;'127987';'1';'Impressa'
2024/07/16 00:00:00;2024/07/30 00:00:00;340000.00;100.00;'APARTAMENTO';'Avenida OSVALDO ARANHA';522;'52';;'BOM FIM';90035191;0.00;103.26;91.55;1962;'209342';'1';'Retificada'
2024/07/17 00:00:00;;40000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua FREI GERMANO';138;'91';;'PARTENON';91530060;0.00;14.25;10.58;2023;'189130';'3';'Impressa'
2024/07/16 00:00:00;2024/07/29 00:00:00;218000.00;100.00;'APARTAMENTO';'Rua JOAQUIM NABUCO';332;'301';;'CIDADE BAIXA';90050340;0.00;54.52;39.63;1980;'18357';'5';'Impressa'
2024/07/17 00:00:00;2024/07/18 00:00:00;190000.00;100.00;'APARTAMENTO';'Rua JOAO DA SILVA BUENO';100;'803';'TORRE 2';'MORRO SANTANA';91260020;0.00;77.89;44.19;2023;'68274';'6';'Impressa'
2024/07/16 00:00:00;;219500.00;100.00;'APARTAMENTO';'Rua DOS ANDRADAS';943;'802';'Edifício Cacique';'CENTRO HISTORIC';90020000;0.00;62.42;47.55;1961;'99437';'1';'Reestimada'
2024/07/16 00:00:00;2024/07/26 00:00:00;699000.00;100.00;'APARTAMENTO';'Travessa JAGUARAO';60;'603';'Torre A';'SAO JOAO';90520070;0.00;127.51;80.07;2019;'194610';'4';'Impressa'
2024/07/16 00:00:00;2024/07/26 00:00:00;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Travessa JAGUARAO';60;'77';'Torre A';'SAO JOAO';90520070;0.00;27.51;21.16;2019;'194663';'4';'Impressa'
2024/07/16 00:00:00;2024/08/01 00:00:00;1515000.00;100.00;'APARTAMENTO';'Rua DARIO PEDERNEIRAS';554;'901';;'PETROPOLIS';90630090;0.00;281.08;182.40;2006;'117379';'2';'Impressa'
2024/07/16 00:00:00;2024/08/01 00:00:00;45000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua DARIO PEDERNEIRAS';554;'21';;'PETROPOLIS';90630090;0.00;17.14;11.96;2006;'117362';'2';'Impressa'
2024/07/16 00:00:00;2024/07/18 00:00:00;70000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua RAMIRO BARCELOS';1774;'1';'EDIFÍCIO DON GERMANO';'RIO BRANCO';90035000;0.00;23.40;20.97;;'74522';'1';'Impressa'
2024/07/16 00:00:00;2024/08/01 00:00:00;45000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua DARIO PEDERNEIRAS';554;'22';;'PETROPOLIS';90630090;0.00;17.14;11.96;2006;'117363';'2';'Impressa'
2024/07/16 00:00:00;2024/08/01 00:00:00;45000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua DARIO PEDERNEIRAS';554;'23';;'PETROPOLIS';90630090;0.00;17.14;11.96;2006;'117364';'2';'Impressa'
2024/07/17 00:00:00;;379500.00;100.00;'APARTAMENTO';'Rua DR BARROS CASSAL';607;'86';;'BOM FIM';90035030;0.00;87.40;87.40;1951;'78305';'1';'Impressa'
2024/07/16 00:00:00;2024/08/05 00:00:00;350900.00;100.00;'APARTAMENTO';'Rua JOSE DE ALENCAR';1068;'207';;'MENINO DEUS';90880481;0.00;56.67;36.98;2020;'160667';'2';'Impressa'
2024/07/17 00:00:00;2024/07/17 00:00:00;480000.00;100.00;'RESIDENCIA ISOLADA';'Rua LEITE DE CASTRO';58;'1';;'JARDIM ITU';91380410;350.00;166.17;166.17;1985;'575';'4';'Impressa'
2024/07/17 00:00:00;2024/07/17 00:00:00;333000.00;100.00;'SALA COMERCIAL';'Rua FURRIEL LUIZ ANTONIO DE VARGAS';380;'202';;'BOA VISTA';90470130;0.00;75.12;53.73;1985;'116159';'4';'Impressa'
2024/07/16 00:00:00;;264880.00;100.00;'APARTAMENTO';'Alameda TRES DE OUTUBRO';15;'410';'TORRE 2, VIVAZ ECOVILLE I';'SARANDI';91130470;0.00;68.63;40.51;;'64103';'6';'Impressa'
2024/07/16 00:00:00;;;100.00;'ESPACO ESTACIONAMENTO VINCULADO RESID COBERTO';'Alameda TRES DE OUTUBRO';15;'256';'TORRE 2, VIVAZ ECOVILLE I';'SARANDI';91130470;0.00;11.71;10.58;;'64461';'6';'Impressa'
2024/07/17 00:00:00;2024/07/18 00:00:00;1250000.00;100.00;'APARTAMENTO';'Rua PRIMEIRO DE JANEIRO';150;'504';'BLOCO 3';'TRES FIGUEIRAS';90470320;0.00;217.95;120.45;2005;'123267';'4';'Impressa'
2024/07/17 00:00:00;2024/07/18 00:00:00;100000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua PRIMEIRO DE JANEIRO';150;'38';'BLOCO 3';'TRES FIGUEIRAS';90470320;0.00;34.01;21.16;2005;'123355';'4';'Impressa'
2024/07/16 00:00:00;;192739.68;100.00;'APARTAMENTO';'Avenida KARL IWERS';2030;'104';'QUINTA DO LAGO GARDA - BLOCO 10';'PASSO DAS PEDRA';91220320;0.00;60.39;41.20;;'72343';'6';'Impressa'
2024/07/16 00:00:00;;194590.39;100.00;'APARTAMENTO';'Avenida KARL IWERS';2030;'101';'QUINTA DO LAGO GARDA - BLOCO 10';'PASSO DAS PEDRA';91220320;0.00;60.39;41.20;;'72340';'6';'Impressa'
2024/07/16 00:00:00;;197999.99;100.00;'APARTAMENTO';'Avenida KARL IWERS';2030;'402';'QUINTA DO LAGO GARDA - BLOCO 09';'PASSO DAS PEDRA';91220320;0.00;60.39;41.20;;'72333';'6';'Impressa'
2024/07/17 00:00:00;2024/07/24 00:00:00;431500.00;100.00;'APARTAMENTO';'Avenida BENJAMIN CONSTANT';1773;'508';;'FLORESTA';90550000;0.00;107.88;50.28;2020;'209001';'1';'Impressa'
2024/07/16 00:00:00;;205467.87;100.00;'APARTAMENTO';'Avenida KARL IWERS';2030;'302';'QUINTA DO LAGO GARDA - BLOCO 08';'PASSO DAS PEDRA';91220320;0.00;60.39;41.20;;'72309';'6';'Impressa'
2024/07/17 00:00:00;2024/08/01 00:00:00;235000.00;100.00;'APARTAMENTO';'Rua JOAO DA SILVA BUENO';10;'301';'TORRE 01';'MORRO SANTANA';91260020;0.00;81.82;44.20;2023;'63686';'6';'Impressa'
2024/07/17 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida BENJAMIN CONSTANT';1773;'321';;'FLORESTA';90550000;0.00;17.71;10.58;2020;'209097';'1';'Impressa'
2024/07/16 00:00:00;2024/07/23 00:00:00;360000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida GUADALUPE';520;'130';;'JARDIM LINDOIA';91050250;0.00;12.15;10.58;2021;'197012';'4';'Impressa'
2024/07/16 00:00:00;2024/07/23 00:00:00;;100.00;'APARTAMENTO';'Avenida GUADALUPE';520;'1302';;'JARDIM LINDOIA';91050250;0.00;82.70;51.94;2021;'196890';'4';'Impressa'
2024/08/09 00:00:00;2024/09/11 00:00:00;330750.00;100.00;;'Estrada DAS TRES MENINAS';1501;;;'VILA NOVA';91787400;551.25;;;;'143777';'3';'Retificada'
2024/08/09 00:00:00;;280000.00;100.00;'APARTAMENTO';'Avenida AMERICA';94;'34';'AP 34';'AUXILIADORA';90440020;0.00;82.44;75.79;1957;'166623';'1';'Impressa'
2024/07/16 00:00:00;2024/07/17 00:00:00;250000.00;100.00;'APARTAMENTO';'Rua DOS ANDRADAS';487;'203';'APRTAMENTO 203- EDIFÍCIO RUA DA PRAIA';'CENTRO HISTORIC';90020000;0.00;52.19;41.40;1985;'7689';'5';'Impressa'
2024/07/16 00:00:00;2024/07/19 00:00:00;746000.00;100.00;'APARTAMENTO';'Rua GUTEMBERG';101;'2004';'EDIFÍCIO RESIDENCIAL NEO 360° LIVING DESIGN - TORRE I';'PETROPOLIS';90690450;0.00;118.17;71.26;2016;'137593';'2';'Impressa'
2024/07/16 00:00:00;2024/07/19 00:00:00;100000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua GUTEMBERG';101;'208';'EDIFÍCIO RESIDENCIAL NEO 360° LIVING DESIGN - TORRE I';'PETROPOLIS';90690450;0.00;30.35;21.16;2016;'137440';'2';'Impressa'
2024/07/16 00:00:00;2024/07/17 00:00:00;235000.00;100.00;'APARTAMENTO';'Rua GOMES DE FREITAS';135;'205';;'VILA IPIRANGA';91380000;0.00;49.84;44.33;1972;'60525';'4';'Impressa'
2024/07/18 00:00:00;2024/08/06 00:00:00;959000.00;100.00;'RESIDENCIA DE FRENTE COM INTERIORES';'Rua FELIPE DE OLIVEIRA';48;'50';;'SANTA CECILIA';90630000;293.48;121.00;121.00;1990;'74592';'2';'Impressa'
2024/07/18 00:00:00;2024/08/06 00:00:00;;100.00;'RESIDENCIA DE INTERIOR';'Rua FELIPE DE OLIVEIRA';48;'52';;'SANTA CECILIA';90630000;293.48;47.00;47.00;1990;'74592';'2';'Impressa'
2024/07/18 00:00:00;2024/08/06 00:00:00;;100.00;'UNIDADE (DE COMÉRCIO OU SERVIÇOS) DE  FRENTE NÃO ISOLADA';'Rua FELIPE DE OLIVEIRA';48;'48';;'SANTA CECILIA';90630000;293.48;37.00;37.00;1964;'74592';'2';'Impressa'
2024/07/16 00:00:00;;168000.00;100.00;'APARTAMENTO';'Rua SARMENTO LEITE';836;'301';;'CIDADE BAIXA';90050170;0.00;53.80;42.42;1981;'50623';'2';'Impressa'
2024/07/18 00:00:00;;840000.00;100.00;'APARTAMENTO';'Rua WALIR ZOTTIS';625;'901';;'JARDIM ITU';91220500;0.00;170.20;119.81;2023;'200101';'4';'Impressa'
2024/07/18 00:00:00;;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua WALIR ZOTTIS';625;'13';;'JARDIM ITU';91220500;0.00;15.03;10.58;2023;'200120';'4';'Impressa'
2024/07/18 00:00:00;;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua WALIR ZOTTIS';625;'40';;'JARDIM ITU';91220500;0.00;30.06;21.16;2023;'200147';'4';'Impressa'
2024/07/16 00:00:00;2024/07/23 00:00:00;173000.00;100.00;'APARTAMENTO';'Rua LEOPOLDO DE FREITAS';90;'201';;'PASSO DA AREIA';91030460;0.00;48.12;44.65;1973;'98426';'4';'Impressa'
2024/07/16 00:00:00;;2000000.00;100.00;'RESIDENCIA NAO PADRONIZADA EM COND HORIZ ABERTO C/ ÁREA COMUM';'Rua MARACA';240;'9';;'VILA ASSUNCAO';91900640;0.00;661.20;506.06;2007;'121210';'3';'Impressa'
2024/07/31 00:00:00;2024/08/06 00:00:00;680000.00;100.00;'RESIDENCIA CONDOM HORIZ ABERTO SEM AREA USO COMUM';'Rua CONCORDE';100;'02';;'JARDIM ITU';91215080;0.00;158.25;158.25;2006;'141624';'4';'Impressa'
2024/07/16 00:00:00;2024/08/01 00:00:00;350000.00;100.00;'APARTAMENTO';'Rua DA  REPUBLICA';399;'403';;'CIDADE BAIXA';90050321;0.00;88.89;72.34;1971;'1752';'2';'Impressa'
2024/07/16 00:00:00;2025/01/10 00:00:00;418750.00;100.00;;'Avenida OSWALDO GONCALVES CRUZ';46;;;'IPANEMA';91760060;1312.08;;;;'104140';'3';'Impressa'
2024/07/16 00:00:00;2024/07/29 00:00:00;840000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL DESCOBERTO';'Rua JARI';619;'169';'TORRE 1';'PASSO DA AREIA';91350170;0.00;11.90;10.58;2004;'122614';'4';'Impressa'
2024/07/16 00:00:00;2024/07/29 00:00:00;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL DESCOBERTO';'Rua JARI';619;'168';'TORRE 1';'PASSO DA AREIA';91350170;0.00;11.90;10.58;2004;'122613';'4';'Impressa'
2024/07/16 00:00:00;2024/07/29 00:00:00;;100.00;'APARTAMENTO';'Rua JARI';619;'804';'TORRE 1';'PASSO DA AREIA';91350170;0.00;174.42;95.24;2004;'122329';'4';'Impressa'
2024/07/17 00:00:00;;168000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL DESCOBERTO';'Avenida MARTIM FELIX BERTA';3300;'1';'AP 420 BLOCO E BOX 1';'MARIO QUINTANA';91250200;0.00;11.50;10.58;2013;'48578';'6';'Impressa'
2024/07/17 00:00:00;;;100.00;'APARTAMENTO';'Avenida MARTIM FELIX BERTA';3300;'420';'AP 420 BLOCO E BOX 1';'MARIO QUINTANA';91250200;0.00;81.20;43.35;2013;'48336';'6';'Impressa'
2024/07/16 00:00:00;;98000.00;100.00;'APARTAMENTO';'Rua PADRE ANGELO CORSO';65;'104';;'CAVALHADA';91910560;0.00;51.92;46.28;1981;'30827';'3';'Impressa'
2024/07/26 00:00:00;2024/07/30 00:00:00;95500.00;100.00;'APARTAMENTO';'Avenida PERNAMBUCO';2756;'23';;'FLORESTA';90240003;0.00;41.62;33.20;1960;'61596';'1';'Impressa'
2024/07/16 00:00:00;2024/07/19 00:00:00;199000.00;100.00;'APARTAMENTO';'Avenida BORGES DE MEDEIROS';658;'403';;'CENTRO HISTORIC';90020020;0.00;77.79;55.85;1973;'72098';'1';'Impressa'
2024/07/16 00:00:00;;185000.00;100.00;'APARTAMENTO';'Rua JACINTO GOMES';108;'302';;'SANTANA';90040270;0.00;66.74;59.20;1972;'23039';'2';'Impressa'
2024/07/24 00:00:00;;390700.00;100.00;'APARTAMENTO';'Alameda VICENTE DE CARVALHO';20;'202';;'BOA VISTA';91340490;0.00;123.67;85.69;1979;'22825';'4';'Impressa'
2024/07/24 00:00:00;;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Alameda VICENTE DE CARVALHO';20;'4';;'BOA VISTA';91340490;0.00;31.88;26.10;1979;'22826';'4';'Impressa'
2024/07/16 00:00:00;2024/07/19 00:00:00;3387000.00;100.00;'RESIDENCIA NAO PADRONIZ EM CONDOM HORIZONTAL FECHADO';'Estrada DAS TRES MENINAS';2000;'189';;'BELEM VELHO';91787400;0.00;468.86;468.86;2021;'144430';'3';'Retificada'
2024/07/16 00:00:00;2024/07/25 00:00:00;840000.00;100.00;'APARTAMENTO';'Avenida FRANCISCO PETUCO';288;'304';;'BOA VISTA';90520620;0.00;98.82;63.59;;'202385';'4';'Impressa'
2024/07/17 00:00:00;2024/07/18 00:00:00;45000.00;100.00;'APARTAMENTO';'Rua TREZE LOT RES RUBEM BERTA';70;'106';'NUCL.13-BLOCO B';'RUBEM BERTA';91250413;0.00;45.58;42.60;1988;'18375';'6';'Impressa'
2024/07/17 00:00:00;2024/07/23 00:00:00;238000.00;100.00;'APARTAMENTO';'Travessa AMERICO SILVEIRA';51;'313';;'CRISTO REDENTOR';91370010;0.00;99.29;64.84;1981;'40966';'4';'Impressa'
2024/07/18 00:00:00;2024/08/01 00:00:00;250000.00;100.00;'APARTAMENTO';'Rua MOYSES ANTUNES DA CUNHA';105;'241';;'SANTO ANTONIO';90640190;0.00;66.16;60.04;1976;'15330';'2';'Retificada'
